               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 121,             0.59756,             0.95527,              1.0784,             0.61234,             0.61993,             0.64969,             0.61182,                   0,                   0,                   0,           0.0073848,           0.0073848,           0.0073848
                 122,             0.57541,             0.93229,              1.0717,             0.62401,             0.63205,             0.68354,             0.64381,                   0,                   0,                   0,           0.0073783,           0.0073783,           0.0073783
                 123,             0.58609,             0.95659,              1.0774,             0.67792,             0.62794,             0.67547,             0.63218,                   0,                   0,                   0,           0.0073719,           0.0073719,           0.0073719
                 124,             0.60156,             0.93274,              1.0815,             0.61822,              0.6665,             0.68997,             0.64922,                   0,                   0,                   0,           0.0073654,           0.0073654,           0.0073654
                 125,              0.5795,             0.95576,              1.0749,             0.64655,             0.70169,             0.70788,             0.66067,                   0,                   0,                   0,            0.007359,            0.007359,            0.007359
                 126,             0.60722,             0.96114,              1.0965,             0.64281,             0.66938,             0.70351,             0.65826,                   0,                   0,                   0,           0.0073525,           0.0073525,           0.0073525
                 127,             0.59675,             0.92677,              1.0802,             0.64237,             0.60016,             0.67064,             0.62716,                   0,                   0,                   0,            0.007346,            0.007346,            0.007346
                 128,              0.6123,             0.93321,              1.0847,             0.61519,             0.69387,             0.67713,             0.63327,                   0,                   0,                   0,           0.0073396,           0.0073396,           0.0073396
                 129,             0.57066,             0.88551,              1.0612,             0.67315,             0.65348,             0.69674,             0.65378,                   0,                   0,                   0,           0.0073331,           0.0073331,           0.0073331
                 130,              0.5777,             0.88919,              1.0641,             0.59979,             0.71471,             0.70807,             0.66663,                   0,                   0,                   0,           0.0073267,           0.0073267,           0.0073267
                 131,             0.58391,             0.88453,              1.0775,             0.64004,              0.6584,             0.69943,              0.6582,                   0,                   0,                   0,           0.0073202,           0.0073202,           0.0073202
                 132,             0.57163,             0.91765,              1.0722,             0.64737,             0.65757,             0.69158,             0.64711,                   0,                   0,                   0,           0.0073137,           0.0073137,           0.0073137
                 133,             0.61125,               0.901,              1.0814,             0.68043,             0.65866,             0.69122,             0.65019,                   0,                   0,                   0,           0.0073073,           0.0073073,           0.0073073
                 134,             0.58077,             0.89121,              1.0714,             0.62836,             0.68139,             0.69453,             0.65149,                   0,                   0,                   0,           0.0073008,           0.0073008,           0.0073008
                 135,             0.58311,             0.88739,              1.0694,             0.64649,             0.67307,             0.69717,             0.65734,                   0,                   0,                   0,           0.0072944,           0.0072944,           0.0072944
                 136,             0.59334,             0.87308,              1.0827,             0.64195,             0.69069,             0.69812,             0.65423,                   0,                   0,                   0,           0.0072879,           0.0072879,           0.0072879
                 137,             0.57052,             0.88098,              1.0619,             0.59066,             0.71434,             0.67664,             0.63663,                   0,                   0,                   0,           0.0072814,           0.0072814,           0.0072814
                 138,             0.58083,             0.85548,              1.0807,             0.59629,             0.70817,             0.68485,             0.64876,                   0,                   0,                   0,            0.007275,            0.007275,            0.007275
                 139,              0.5889,             0.88753,              1.0732,             0.64894,             0.67088,             0.69023,             0.64978,                   0,                   0,                   0,           0.0072685,           0.0072685,           0.0072685
                 140,             0.58589,             0.85832,              1.0754,             0.64036,             0.64986,             0.68287,             0.63961,                   0,                   0,                   0,           0.0072621,           0.0072621,           0.0072621
                 141,              0.5663,             0.86344,              1.0675,              0.6988,             0.62301,             0.69807,             0.65456,                   0,                   0,                   0,           0.0072556,           0.0072556,           0.0072556
                 142,             0.58686,             0.88366,              1.0725,             0.66809,             0.67044,             0.69705,             0.65857,                   0,                   0,                   0,           0.0072491,           0.0072491,           0.0072491
                 143,             0.56618,             0.87832,              1.0618,             0.65346,             0.69994,             0.69504,             0.65461,                   0,                   0,                   0,           0.0072427,           0.0072427,           0.0072427
                 144,             0.56759,             0.83875,              1.0681,             0.64067,             0.69128,             0.69414,             0.65486,                   0,                   0,                   0,           0.0072362,           0.0072362,           0.0072362
                 145,              0.5716,             0.82595,              1.0654,             0.67461,             0.63745,             0.69604,             0.65969,                   0,                   0,                   0,           0.0072298,           0.0072298,           0.0072298
                 146,             0.57169,             0.85114,              1.0624,             0.67041,             0.65722,             0.68113,             0.63915,                   0,                   0,                   0,           0.0072233,           0.0072233,           0.0072233
                 147,              0.5721,             0.81309,              1.0635,             0.60536,             0.70974,             0.68921,             0.65122,                   0,                   0,                   0,           0.0072168,           0.0072168,           0.0072168
                 148,             0.56263,             0.81718,              1.0763,             0.63216,              0.7009,             0.69309,             0.65166,                   0,                   0,                   0,           0.0072104,           0.0072104,           0.0072104
                 149,             0.56728,             0.80212,               1.064,              0.6903,             0.66433,              0.7032,             0.65972,                   0,                   0,                   0,           0.0072039,           0.0072039,           0.0072039
                 150,             0.60298,             0.82438,              1.0775,             0.64863,             0.63116,             0.67804,             0.63917,                   0,                   0,                   0,           0.0071975,           0.0071975,           0.0071975
                 151,             0.56832,             0.79869,              1.0723,             0.61252,             0.69161,             0.69078,             0.65505,                   0,                   0,                   0,            0.007191,            0.007191,            0.007191
                 152,              0.5677,               0.808,              1.0772,             0.64121,             0.66532,             0.69001,             0.64764,                   0,                   0,                   0,           0.0071845,           0.0071845,           0.0071845
